query-idProyecto,gen > rel* 3.0
q3-1512241909464,False
q3-1513274435226,False
q3-47960006,False
q3-7850237,False
q3-1509228726199,False
q3-1794190389,False
q3-2028910764,False
q3-1344240419,False
q3-1798110730,False
q3-1792860289,False
q4-57800092,False
q4-1863190961,False
q4-10180041,False
q4-1506524266334,False
q4-31550023,False
q4-1884040025,False
q4-1355480252,False
q4-1859473908,False
q4-1908860284,False
q4-1506520146272,False
q4-7890332,False
q4-1855931308,False
q4-45080058,False
q4-49730012,False
q4-13390013,False
q4-1509202436664,False
q4-1506516387044,False
q4-1790670480,False
q4-7870062,False
q4-33010046,False
q4-1506181106746,False
q4-1881080475,False
q4-1513373336060,False
q4-50100001,False
q4-10030449,False
q4-4840143,False
q4-4880162,True
q4-1873970039,False
q4-1511509698938,False
q4-1505960736188,False
q4-19100171,False
q4-1872970336,False
q4-1506270127591,False
q4-11040003,False
q4-4850246,False
q4-1872940094,False
q4-14690018,False
q4-2037100555,False
q4-1892890187,False
q4-13060029,False
q4-1859762138,False
q4-7900148,False
q4-1857631417,False
q4-1793320216,False
q4-1506704457092,False
q4-1976680008,False
q4-4840121,False
q4-1883380284,False
q4-1940035,False
q4-1509223416274,False
q4-13060050,False
q4-1505883556465,False
q4-1788960329,False
q4-1971322173,False
q4-30535192,False
q4-43180071,False
q4-38811205,False
q4-45430022,False
q4-33300138,False
q4-10860006,False
q4-21710081,False
q4-1966791433,False
q4-1506170426686,False
q4-1506263096902,False
q4-1875490331,False
q4-1972891707,False
q4-6910101,False
q4-16841286,False
q4-1514444197137,False
q4-27670047,False
q4-1984351074,False
q4-10560012,False
q4-37170087,False
q4-1506709907003,False
q4-1793840017,False
q4-5649391675244544,False
q4-1864391655,False
q4-1509236676504,False
q4-1867300198,False
q4-41880043,False
q4-20980005,False
q4-2033310456,False
q4-11020027,False
q4-43960038,False
q4-1797230128,False
q4-31910042,False
q4-80228724,False
q4-48630068,False
q4-1984082076,False
q4-1793500330,False
q4-48460045,False
q4-1511511836944,False
q4-1513295543997,False
q4-50570116,False
q4-1511123948820,False
q4-1512048452131,False
q4-46700033,False
q4-1881481690,False
q4-1790329,False
q4-1863301562,False
q4-1978970753,False
q4-1793641151,False
q4-1879360037,False
q4-27050576,False
q4-900109,False
q4-7980004,False
q4-1506493636528,False
q4-21770120,False
q4-42540099,False
q4-33837272,False
q4-1797140185,False
q4-15030014,False
q4-4890065,False
q4-1878400640,False
q4-1509070776260,False
q4-37220006,False
q4-1506174547114,False
q4-970010,False
q4-35820134,False
q4-1506233866939,False
q4-1994840013,False
q4-4870393,False
q4-15110055,False
q4-47910028,False
q4-1797440305,False
q4-1978731214,False
q4-6810158,False
q4-2034580327,False
q4-10080001,False
q4-1864440790,False
q4-1863770846,False
q4-23742836,False
q4-1513279968806,False
q4-1884020517,False
q4-31310263,False
q4-1881171177,False
q4-1509194426245,False
q4-6780442,False
q4-46353547,False
q4-1793700497,False
q4-13110055,False
q4-45920033,False
q4-43140010,False
q4-2030610742,False
q4-10650227,False
q4-1865511274,False
q4-20120054,False
q4-1513274616668,False
q4-33160018,False
q4-1506173567420,False
q4-1513299478026,False
q4-1988100263,False
q4-1869242377,False
q4-1509091185984,False
q4-1511120052369,False
q4-7860138,False
q4-1513507757267,False
q4-1790760391,False
q4-900355,False
q4-1506269298769,False
q4-1862771155,False
q4-1880150100,False
q4-33610156,False
q4-1799050257,False
q4-1508146756018,False
q4-1866151159,False
q4-24850075,False
q4-1509058586044,False
q4-10080019,False
q4-1878290041,False
q4-16525743,False
q4-19218689,False
q4-1506177516607,False
q4-1513294000230,False
q4-41070083,False
q4-49410029,False
q4-31290055,False
q4-1506498856950,False
q4-1506493426479,False
q4-7970036,False
q4-21710068,False
q4-1881040074,False
q4-1977291520,False
q4-24760057,False
q4-1506721526744,False
q4-1875390063,False
q4-970020,False
q4-1511268306814,False
q4-1862471526,False
q4-1790760297,False
q4-28580018,False
q4-1513290166294,False
q4-1506685457043,False
q4-1509206366098,False
q4-16040058,False
q4-7870148,False
q4-1803060473,False
q4-1984430497,False
q4-2035290953,False
q4-2970140,False
q4-49670063,False
q4-1980860243,False
q4-1797540044,False
q4-1511283267092,False
q4-1511513788902,False
q4-1506500676261,False
q4-14110061,False
q4-7890257,False
q4-1509218473106,False
q4-1872850093,False
q4-1511130070891,False
q4-1795540309,False
q4-1873751474,False
q4-35820136,False
q4-47560075,False
q4-24630133,False
q4-48230034,False
q4-1872910431,False
q4-6790061,False
q4-15070006,False
q4-1509216636214,False
q4-24730101,False
q4-1506496436725,False
q4-1289020003,False
q4-122244312,False
q4-1506124216461,False
q4-1505955227120,False
q4-27310076,False
q4-1974701347,False
q4-1602620223,False
q4-1509225995986,False
q4-42800007,False
q4-1511999012342,False
q4-1509198616064,False
q4-1512112272297,False
q4-1866061568,False
q4-1780397,False
q4-1510963357927,False
q4-57820075,False
q4-1506174457179,False
q4-54640078,False
q4-48790008,False
q4-22160299,False
q4-5970036,False
q4-2033420336,False
q4-1801335796,False
q4-4930005,False
q4-45780058,False
q4-1800101555,False
q4-1506262577411,False
q4-1507330976082,False
q4-1513285930549,False
q4-1871860092,False
q4-1859812033,False
q4-1984530276,False
q4-1856921186,False
q4-2033800542,False
q4-30290047,False
q4-1798210422,False
q4-13060019,False
q4-1798701026,False
q4-1791991074,False
q4-13220034,False
q4-1505965666056,False
q4-1512146326692,False
q4-1975270594,False
q4-1878170062,False
q4-1861491437,False
q4-1506164777212,False
q4-40400037,False
q4-1920002,False
q4-1506758346840,False
q4-1509222190156,False
q4-1511116401271,False
q4-1509198626591,False
q4-22550037,False
q4-3950047,False
q4-1880340042,False
q4-26550042,False
q4-1506510636415,False
q4-1509048566297,False
q4-7920049,False
q4-1798690265,False
q4-1506166867614,False
q4-1884180782,False
q4-38080036,False
q4-5990306,False
q4-11020029,False
q4-6790035,False
q4-1509225326060,False
q4-1875340139,False
q4-45390054,False
q4-20800557,False
q4-1983291765,False
q4-44800029,False
q4-45980013,False
q4-29625158,False
q4-1513297331081,False
q4-1792881449,False
q4-1872940093,False
q4-23842748,False
q4-21830035,False
q4-2037440684,False
q4-960008,False
q4-1506719027198,False
q4-1506746547444,False
q4-1857791233,False
q4-1506185986057,False
q4-28741847,False
q4-34920142,False
q4-1509234856027,False
q4-1867031436,False
q4-1131230489,False
q4-1354020033,False
q4-36220860,False
q4-1506489676263,False
q4-1506687767399,False
q4-45910071,False
q4-44790049,False
q4-1984120994,False
q4-1505959776000,False
q4-2035450826,False
q4-1512047992365,False
q4-7890056,False
q4-47170006,False
q4-47500058,False
q4-1872680227,False
q4-46063809,False
q4-50070021,False
q4-1974821778,False
q4-1879690737,False
q4-1861232143,False
q4-41620016,False
q4-5629499534213120,False
q4-1876381512,False
q4-1876820021,False
q4-1506171966657,False
q4-32750019,False
q4-1800060197,False
q4-38600044,False
q4-1513849917268,False
q4-1986100434,False
q4-1511133102246,False
q4-1506714186849,False
q4-1506531626003,False
q4-1860005,False
q4-1506720256624,False
q4-960053,False
q4-1509186659273,False
q4-39060023,False
q4-1791770031,False
q4-1875450886,False
q4-2980106,False
q4-20900009,False
q4-1506179157328,False
q4-41170020,False
q4-2037700296,False
q4-1509046426223,False
q4-1506494716249,False
q4-36490190,False
q4-1872920092,False
q4-26810110,False
q4-4870369,False
q4-1802030357,False
q4-1511120076135,False
q4-36750034,False
q4-1986220805,False
q4-1863801180,False
q4-1879271784,False
q4-1506700426462,False
q4-1973531692,False
q4-1984490326,False
q4-1795050604,False
q4-6780354,False
q4-4870151,False
q4-1978821253,False
q4-1511724288117,False
q4-33720021,False
q4-67170018,False
q4-1511774796181,False
q4-26760084,False
q4-42620050,False
q4-45350045,False
q4-1513556830031,False
q4-47900019,False
q4-1790840019,False
q4-1792430554,False
q4-2038100445,False
q4-1506502976207,False
q4-1511778302520,False
q4-1860774854,False
q4-1800063,False
q4-11480031,False
q4-31490011,False
q4-42290176,False
q4-1506178546734,False
q4-1871940464,False
q4-1880280026,False
q4-1506524326358,False
q4-1984120998,False
q4-101739008,False
q4-1863511591,False
q4-1872820788,False
q4-2034690276,False
q4-1511938421091,False
q4-1876500061,False
q4-1979491471,False
q4-1880690593,False
q4-1857950630,False
q4-1513277679247,False
q4-1854901091,False
q4-1967792474,False
q4-48360095,False
q4-24100060,False
q4-1873950073,False
q4-1511799046773,False
q4-1506327798456,False
q4-1799050241,False
q4-1794850186,False
q4-9990372,False
q4-1977980927,False
q4-1879130732,False
q4-1798250621,False
q4-1878800409,False
q4-1506723466849,False
q4-1863001776,False
q4-1799241845,False
q4-22650009,False
q4-2033450476,False
q4-1513293761181,False
q4-1513295946260,False
q4-1506520636519,False
q4-38811236,False
q4-1506181276011,False
q4-1506716146657,False
q4-1802140875,False
q4-1982620835,False
q4-4860318,False
q4-1861491397,False
q4-1506498896742,False
q4-1514954969139,False
q4-1980421227,False
q4-1800313,False
q4-10020067,False
q4-14100062,False
q4-1801090152,False
q4-54790064,False
q4-2032580593,False
q4-45080052,False
q4-2034690311,False
q4-1874880058,False
q4-15494865,False
q4-1507331466022,False
q4-2029740524,False
q4-1514714197393,False
q4-44910002,False
q4-37240003,False
q4-1513859099464,False
q4-1867112677,False
q4-38600054,False
q4-1793670869,False
q4-1509259336063,False
q4-1793550727,False
q4-2980433,False
q4-2980312,False
q4-1513981047985,False
q4-44790048,False
q4-15080003,False
q4-21060100,False
q4-31300098,False
q4-1968762688,False
q4-57820066,False
q4-1861380672,False
q4-30370364,False
q4-1507314506037,False
q4-1799030407,False
q4-1874870633,False
q4-41470042,False
q4-1506508636412,False
q4-44480097,False
q4-39700035,False
q4-1514937477531,False
q4-1855701520,False
q4-1506500486191,False
q4-48730022,False
q4-44530206,False
q4-1863361136,False
q4-1513384817120,False
q4-2034730659,False
q4-1910013,False
q4-1506183456116,False
q4-1873910076,False
q4-1513291679722,False
q4-25990034,False
q4-1791520423,False
q4-1506504496560,False
q4-3980346,False
q4-1505909746847,False
q4-1512474326119,False
q4-19774293,False
q4-1868250766,False
q4-27300077,False
q4-1862920424,False
q4-1513274628928,False
q4-7990036,False
q4-1860904624,False
q4-30640057,False
q4-12170495,False
q4-1507328996013,False
q4-38901168,False
q4-1859473956,False
q4-1506170506738,False
q4-10030057,False
q4-25681244,False
q4-40750122,False
q4-2040670574,False
q4-4970009,False
q4-1512508901201,False
q4-10020069,False
q4-42900016,False
q4-1980780624,False
q4-2040170691,False
q4-2032670435,False
q4-1509071446027,False
q4-1871801111,False
q4-1798541104,False
q4-1977701350,False
q4-2113680806,False
q4-43430042,False
q4-1509216206868,False
q4-26624051,False
q4-1514945238081,False
q4-49770027,False
q4-4910009,False
q4-1506250646045,False
q4-1513339550799,False
q4-1863840499,False
q4-1877330044,False
q4-1506165697032,False
q4-1795110502,False
q4-1511852806633,False
q4-2036600679,False
q4-1506263836970,False
q4-12010013,False
q4-1985060940,False
q4-1798270110,False
q4-1971742352,False
q4-1874830030,False
q4-114736093,False
q4-1979411881,False
q4-3970045,False
q4-1513289611811,False
q4-1513301160107,False
q4-31490031,False
q4-1513306729580,False
q4-44930003,False
q4-41633754,False
q4-1506705799575,False
q4-1513459213909,False
q4-27590137,False
q4-1860885457,False
q4-1513578677014,False
q4-1880250571,False
q4-48700022,False
q4-6780262,False
q4-1880550058,False
q4-1512501290024,False
q4-31930013,False
q4-1870191070,False
q4-1797370124,False
q4-37060037,False
q4-1512139198865,False
q4-42290187,False
q4-45430020,False
q4-1880520928,False
q4-41690023,False
q4-41390043,False
q4-12050060,False
q4-1972561423,False
q4-1506698186845,False
q4-1987230683,False
q4-2033800529,False
q4-1513572917883,False
q4-21222755,False
q4-5961640,False
q4-1802081296,False
q4-4840137,False
q4-51010011,False
q4-1883351960,False
q4-27430010,False
q4-1792872524,False
q4-1790327,False
q4-1795130498,False
q4-30740101,False
q4-1798591304,False
q4-33837267,False
q4-1506120736360,False
q4-2031570307,False
q4-42050109,False
q4-1872970055,False
q4-12070065,False
q4-44820005,False
q4-14070010,False
q4-11080014,False
q4-10320085,False
q4-1513561558362,False
q4-1512381554384,False
q4-41633751,False
q4-1874780064,False
q4-6890014,False
q4-18080084,False
q4-7870349,False
q4-49780004,False
q4-1513275902059,False
q4-26516131,False
q4-1861030884,False
q4-1798360247,False
q4-1506257007345,False
q4-2031570293,False
q4-1799340321,False
q4-1866211423,False
q4-2037250483,False
q4-13140029,False
q4-1880050091,False
q4-41710041,False
q4-24100035,False
q4-1509116128544,False
q4-1797076575,False
q4-5990049,False
q4-1506491716214,False
q4-1506679866479,False
q4-1506527896539,False
q4-970037,False
q4-1509233376012,False
q4-2031660564,False
q4-1506170717202,False
q4-7890422,False
q4-1513119852308,False
q4-25580019,False
q4-1859621940,False
q4-1791430060,False
q4-1511529536930,False
q4-1780317,False
q4-1505966436127,False
q4-18491491,False
q4-7850125,False
q4-7870283,False
q4-17270432,False
q4-45480028,False
q4-1860384777,False
q4-11730002,False
q4-1985081142,False
q4-1506736110671,False
q4-20480038,False
q4-1506502576993,False
q4-2037450412,False
q4-1506181556054,False
q4-1883200014,False
q4-13290027,False
q4-1509214286314,False
q4-1509249286132,False
q4-1509048596058,False
q4-1509212316544,False
q4-2033510475,False
q4-6820070,False
q4-1506516536494,False
q4-1513301279844,False
q4-1974362555,False
q4-1513262600350,False
q4-1513295580981,False
q4-2040080898,False
q4-1513303116253,False
q4-13640374,False
q4-1981550739,False
q4-9990277,False
q4-1511206652464,False
q4-1971910094,False
q4-2035290917,False
q4-1513293599180,False
q4-1856631193,False
q4-3960083,False
q4-1506491596226,False
q4-1513306760103,False
q4-1879370031,False
q4-1505879306615,False
q4-2027870645,False
q4-1881290765,False
q4-12760012,False
q4-19864323,False
q4-51010015,False
q4-49760013,False
q4-1506502926424,False
q4-1983520578,False
q4-9980022,False
q4-7860331,False
q4-25620005,False
q4-25520085,False
q4-1874920404,False
q4-2030610754,False
q4-1957730070,False
q4-1988120304,False
q4-4890014,False
q4-1984191059,False
q4-41440061,False
q4-1506176517200,False
q4-2032840413,False
q4-1864280925,False
q4-2980114,False
q4-31550024,False
q4-1506180576132,False
q4-2980123,False
q4-40790007,False
q4-27580161,False
q4-1513827960942,False
q4-28660008,False
q4-1767970249,False
q4-1794535803,False
q4-1865041244,False
q4-1506723579943,False
q4-1511610134576,False
q4-1506595388227,False
q4-1795631360,False
q4-1970362321,False
q4-1790700096,False
q4-1795210073,False
q4-6890023,False
q4-33300136,False
q4-1875660022,False
q4-1506727410806,False
q4-1882540294,False
q4-3980080,False
q4-1509225236083,False
q4-1866091663,False
q4-930029,False
q4-1513309296134,False
q4-68270006,False
q4-45970008,False
q4-43940048,False
q4-2025970710,False
q4-1506702147455,False
q4-1867011311,False
q4-43530079,False
q4-1506105848055,False
q4-1506512676719,False
q4-1506468388009,False
q4-44810013,False
q4-45910060,False
q4-10190041,False
q4-20820034,False
q4-46760032,False
q4-1506715242238,False
q4-22160289,False
q4-33815269,False
q4-1514687915979,False
q4-48650045,False
q4-31950024,False
q4-1511610045204,False
q4-46690006,False
q4-1797260915,False
q4-16420020,False
q4-1583220983,False
q4-1505790816198,False
q4-29615160,False
q4-1513557166296,False
q4-18160020,False
q4-36370055,False
q4-49760009,False
q4-1513283878109,False
q4-23453334,False
q4-1797081119,False
q4-7920019,False
q4-5980371,False
q4-1792660262,False
q4-52936492,False
q4-12160064,False
q4-5961559,False
q4-48190073,False
q4-1859902167,False
q4-48300011,False
q4-13110044,False
q4-1513300146349,False
q4-1856830886,False
q4-37170074,False
q4-1859802304,False
q4-1795701151,False
q4-1976211510,False
q4-1874820078,False
q4-1971780069,False
q4-1506579390704,False
q4-1506718306849,False
q4-1506725946254,False
q4-47890074,True
q4-23772782,False
q4-1875790634,False
q4-1506496856505,False
q4-35380045,False
q4-1506518536320,False
q4-1880510025,False
q4-1506177197587,False
q4-44860008,False
q4-19004040,False
q4-1509243106660,False
q4-7880076,False
q4-1796142111,False
q4-1506184896103,False
q4-49360018,False
q4-9990133,False
q4-49690048,False
q4-1861351166,False
q4-7900429,False
q4-1509236857869,False
q4-48640041,False
q4-1506182446078,False
q4-1513563257121,False
q4-4850361,False
q4-1803030480,False
q4-45120017,False
q4-1506126186271,False
q4-1865551010,False
q4-1506185926105,False
q4-49480002,False
q4-1856742156,False
q4-30360001,False
q4-43430045,False
q4-44820035,False
q4-1877191215,False
q4-1511090432995,False
q4-34530049,False
q4-1506689257426,False
q4-1506170306647,False
q4-1876700603,False
q4-1513099967648,False
q4-1513286056694,False
q4-38901173,False
q4-33300161,False
q4-1509101276171,False
q4-10030317,False
q4-2031730576,False
q4-6780096,False
q4-1793710433,False
q4-1883161351,False
q4-1882260020,False
q4-12120065,False
q4-31880142,False
q4-1880470212,False
q4-1506173707109,False
q4-46290061,False
q4-1506500536338,False
q4-1512259347596,False
q4-44470115,False
q4-6770118,False
q4-2036030534,False
q4-940044,False
q4-39915836,False
q4-24100062,False
q4-15270029,False
q4-16525731,False
q4-1863170850,False
q4-40140106,False
q4-1862731271,False
q4-1505799056444,False
q4-1505921486454,False
q4-35970071,False
q4-1974740029,False
q4-48690012,False
q4-1873960072,False
q4-1506243617617,False
q4-7940009,False
q4-45910043,False
q4-1513335005990,False
q4-910030,False
q4-4870147,False
q4-1877480006,False
q4-1863420972,False
q4-2121480195,False
q4-15690045,False
q4-1971931894,False
q4-41990026,False
q4-15580006,False
q4-1876470319,False
q4-1856951538,False
q4-48360102,False
q4-27020002,False
q4-39810013,False
q4-29430033,False
q4-2038670395,False
q4-1987350089,False
q4-1513348288785,False
q4-1882220728,False
q4-108852928,False
q4-1864352334,False
q4-1506262537775,False
q4-1979381764,False
q4-7880116,False
q4-1860946741,False
q4-1506520226394,False
q4-40300032,False
q4-1511132959000,False
q4-28741840,False
q4-2035560557,False
q4-960052,False
q4-46050014,False
q4-1877742151,False
q4-41900048,False
q4-1875720049,False
q4-10480124,False
q4-49820009,False
q4-1506689377013,False
q4-1506715956425,False
q4-26810127,False
q4-1506522536093,False
q4-25750002,False
q4-2039510201,False
q4-1794420354,False
q4-43150053,False
q4-1506186316153,False
q4-1791510181,False
q4-26670028,False
q4-1514722043934,False
q4-1506246637336,False
q4-1970621756,False
q4-15690043,False
q4-41760031,False
q4-2950070,False
q4-1507342156126,False
q4-1798282830,False
q4-5970369,False
q4-1506708666025,False
q4-940125,False
q4-7850035,False
q4-42775034,False
q4-1506169786800,False
q4-11000273,False
q4-1780450,False
q4-31910057,False
q4-13843625,False
q4-11730003,False
q4-1855791754,False
q4-1511123270239,False
q4-41540098,False
q4-2980090,False
q4-2970351,False
q4-47900022,False
q4-1512241909464,False
q4-1513274435226,False
q4-47960006,False
q4-7850237,False
q4-1509228726199,False
q4-1794190389,False
q4-2028910764,False
q4-1344240419,False
q4-1798110730,False
q4-1792860289,False
q5-57800092,False
q5-1863190961,False
q5-10180041,False
q5-1506524266334,False
q5-31550023,False
q5-1884040025,False
q5-1355480252,False
q5-1859473908,False
q5-1908860284,False
q5-1506520146272,False
q5-7890332,False
q5-1855931308,False
q5-45080058,False
q5-49730012,False
q5-13390013,False
q5-1509202436664,False
q5-1506516387044,False
q5-1790670480,False
q5-7870062,False
q5-33010046,False
q5-1506181106746,False
q5-1881080475,False
q5-1513373336060,False
q5-50100001,False
q5-10030449,False
q5-4840143,False
q5-4880162,False
q5-1873970039,False
q5-1511509698938,False
q5-1505960736188,False
q5-19100171,False
q5-1872970336,False
q5-1506270127591,False
q5-11040003,False
q5-4850246,False
q5-1872940094,False
q5-14690018,False
q5-2037100555,False
q5-1892890187,False
q5-13060029,False
q5-1859762138,False
q5-7900148,False
q5-1857631417,False
q5-1793320216,False
q5-1506704457092,False
q5-1976680008,False
q5-4840121,False
q5-1883380284,False
q5-1940035,False
q5-1509223416274,False
q5-13060050,False
q5-1505883556465,False
q5-1788960329,False
q5-1971322173,False
q5-30535192,False
q5-43180071,False
q5-38811205,False
q5-45430022,False
q5-33300138,False
q5-10860006,False
q5-21710081,False
q5-1966791433,False
q5-1506170426686,False
q5-1506263096902,False
q5-1875490331,False
q5-1972891707,False
q5-6910101,False
q5-16841286,False
q5-1514444197137,False
q5-27670047,False
q5-1984351074,False
q5-10560012,False
q5-37170087,False
q5-1506709907003,False
q5-1793840017,False
q5-5649391675244544,False
q5-1864391655,False
q5-1509236676504,False
q5-1867300198,False
q5-41880043,False
q5-20980005,False
q5-2033310456,False
q5-11020027,False
q5-43960038,False
q5-1797230128,False
q5-31910042,False
q5-80228724,False
q5-48630068,False
q5-1984082076,False
q5-1793500330,False
q5-48460045,False
q5-1511511836944,False
q5-1513295543997,False
q5-50570116,False
q5-1511123948820,False
q5-1512048452131,False
q5-46700033,False
q5-1881481690,False
q5-1790329,False
q5-1863301562,False
q5-1978970753,False
q5-1793641151,False
q5-1879360037,False
q5-27050576,False
q5-900109,False
q5-7980004,False
q5-1506493636528,False
q5-21770120,False
q5-42540099,False
q5-33837272,False
q5-1797140185,False
q5-15030014,False
q5-4890065,False
q5-1878400640,False
q5-1509070776260,False
q5-37220006,False
q5-1506174547114,False
q5-970010,False
q5-35820134,False
q5-1506233866939,False
q5-1994840013,False
q5-4870393,False
q5-15110055,False
q5-47910028,False
q5-1797440305,False
q5-1978731214,False
q5-6810158,False
q5-2034580327,False
q5-10080001,False
q5-1864440790,False
q5-1863770846,False
q5-23742836,False
q5-1513279968806,False
q5-1884020517,False
q5-31310263,False
q5-1881171177,False
q5-1509194426245,False
q5-6780442,False
q5-46353547,False
q5-1793700497,False
q5-13110055,False
q5-45920033,False
q5-43140010,False
q5-2030610742,False
q5-10650227,False
q5-1865511274,False
q5-20120054,False
q5-1513274616668,False
q5-33160018,False
q5-1506173567420,False
q5-1513299478026,False
q5-1988100263,False
q5-1869242377,False
q5-1509091185984,False
q5-1511120052369,False
q5-7860138,False
q5-1513507757267,False
q5-1790760391,False
q5-900355,False
q5-1506269298769,False
q5-1862771155,False
q5-1880150100,False
q5-33610156,False
q5-1799050257,False
q5-1508146756018,False
q5-1866151159,False
q5-24850075,False
q5-1509058586044,False
q5-10080019,False
q5-1878290041,False
q5-16525743,False
q5-19218689,False
q5-1506177516607,False
q5-1513294000230,False
q5-41070083,False
q5-49410029,False
q5-31290055,False
q5-1506498856950,False
q5-1506493426479,False
q5-7970036,False
q5-21710068,False
q5-1881040074,False
q5-1977291520,False
q5-24760057,False
q5-1506721526744,False
q5-1875390063,False
q5-970020,False
q5-1511268306814,False
q5-1862471526,False
q5-1790760297,False
q5-28580018,False
q5-1513290166294,False
q5-1506685457043,False
q5-1509206366098,False
q5-16040058,False
q5-7870148,False
q5-1803060473,False
q5-1984430497,False
q5-2035290953,False
q5-2970140,False
q5-49670063,False
q5-1980860243,False
q5-1797540044,False
q5-1511283267092,False
q5-1511513788902,False
q5-1506500676261,False
q5-14110061,False
q5-7890257,False
q5-1509218473106,False
q5-1872850093,False
q5-1511130070891,False
q5-1795540309,False
q5-1873751474,False
q5-35820136,False
q5-47560075,False
q5-24630133,False
q5-48230034,False
q5-1872910431,False
q5-6790061,False
q5-15070006,False
q5-1509216636214,False
q5-24730101,False
q5-1506496436725,False
q5-1289020003,False
q5-122244312,False
q5-1506124216461,False
q5-1505955227120,False
q5-27310076,False
q5-1974701347,False
q5-1602620223,False
q5-1509225995986,False
q5-42800007,False
q5-1511999012342,False
q5-1509198616064,False
q5-1512112272297,False
q5-1866061568,False
q5-1780397,False
q5-1510963357927,False
q5-57820075,False
q5-1506174457179,False
q5-54640078,False
q5-48790008,False
q5-22160299,False
q5-5970036,False
q5-2033420336,False
q5-1801335796,False
q5-4930005,False
q5-45780058,False
q5-1800101555,False
q5-1506262577411,False
q5-1507330976082,False
q5-1513285930549,False
q5-1871860092,False
q5-1859812033,False
q5-1984530276,False
q5-1856921186,False
q5-2033800542,False
q5-30290047,False
q5-1798210422,False
q5-13060019,False
q5-1798701026,False
q5-1791991074,False
q5-13220034,False
q5-1505965666056,False
q5-1512146326692,False
q5-1975270594,False
q5-1878170062,False
q5-1861491437,False
q5-1506164777212,False
q5-40400037,False
q5-1920002,False
q5-1506758346840,False
q5-1509222190156,False
q5-1511116401271,False
q5-1509198626591,False
q5-22550037,False
q5-3950047,False
q5-1880340042,False
q5-26550042,False
q5-1506510636415,False
q5-1509048566297,False
q5-7920049,False
q5-1798690265,False
q5-1506166867614,False
q5-1884180782,False
q5-38080036,False
q5-5990306,False
q5-11020029,False
q5-6790035,False
q5-1509225326060,False
q5-1875340139,False
q5-45390054,False
q5-20800557,False
q5-1983291765,False
q5-44800029,False
q5-45980013,False
q5-29625158,False
q5-1513297331081,False
q5-1792881449,False
q5-1872940093,False
q5-23842748,False
q5-21830035,False
q5-2037440684,False
q5-960008,False
q5-1506719027198,False
q5-1506746547444,False
q5-1857791233,False
q5-1506185986057,False
q5-28741847,False
q5-34920142,False
q5-1509234856027,False
q5-1867031436,False
q5-1131230489,False
q5-1354020033,False
q5-36220860,False
q5-1506489676263,False
q5-1506687767399,False
q5-45910071,False
q5-44790049,False
q5-1984120994,False
q5-1505959776000,False
q5-2035450826,False
q5-1512047992365,False
q5-7890056,False
q5-47170006,False
q5-47500058,False
q5-1872680227,False
q5-46063809,False
q5-50070021,False
q5-1974821778,False
q5-1879690737,False
q5-1861232143,False
q5-41620016,False
q5-5629499534213120,False
q5-1876381512,False
q5-1876820021,False
q5-1506171966657,False
q5-32750019,False
q5-1800060197,False
q5-38600044,False
q5-1513849917268,False
q5-1986100434,False
q5-1511133102246,False
q5-1506714186849,False
q5-1506531626003,False
q5-1860005,False
q5-1506720256624,False
q5-960053,False
q5-1509186659273,False
q5-39060023,False
q5-1791770031,False
q5-1875450886,False
q5-2980106,False
q5-20900009,False
q5-1506179157328,False
q5-41170020,False
q5-2037700296,False
q5-1509046426223,False
q5-1506494716249,False
q5-36490190,False
q5-1872920092,False
q5-26810110,False
q5-4870369,False
q5-1802030357,False
q5-1511120076135,False
q5-36750034,False
q5-1986220805,False
q5-1863801180,False
q5-1879271784,False
q5-1506700426462,False
q5-1973531692,False
q5-1984490326,False
q5-1795050604,False
q5-6780354,False
q5-4870151,False
q5-1978821253,False
q5-1511724288117,False
q5-33720021,False
q5-67170018,False
q5-1511774796181,False
q5-26760084,False
q5-42620050,False
q5-45350045,False
q5-1513556830031,False
q5-47900019,False
q5-1790840019,False
q5-1792430554,False
q5-2038100445,False
q5-1506502976207,False
q5-1511778302520,False
q5-1860774854,False
q5-1800063,False
q5-11480031,False
q5-31490011,False
q5-42290176,False
q5-1506178546734,False
q5-1871940464,False
q5-1880280026,False
q5-1506524326358,False
q5-1984120998,False
q5-101739008,False
q5-1863511591,False
q5-1872820788,False
q5-2034690276,False
q5-1511938421091,False
q5-1876500061,False
q5-1979491471,False
q5-1880690593,False
q5-1857950630,False
q5-1513277679247,False
q5-1854901091,False
q5-1967792474,False
q5-48360095,False
q5-24100060,False
q5-1873950073,False
q5-1511799046773,False
q5-1506327798456,False
q5-1799050241,False
q5-1794850186,False
q5-9990372,False
q5-1977980927,False
q5-1879130732,False
q5-1798250621,False
q5-1878800409,False
q5-1506723466849,False
q5-1863001776,False
q5-1799241845,False
q5-22650009,False
q5-2033450476,False
q5-1513293761181,False
q5-1513295946260,False
q5-1506520636519,False
q5-38811236,False
q5-1506181276011,False
q5-1506716146657,False
q5-1802140875,False
q5-1982620835,False
q5-4860318,False
q5-1861491397,False
q5-1506498896742,False
q5-1514954969139,False
q5-1980421227,False
q5-1800313,False
q5-10020067,False
q5-14100062,False
q5-1801090152,False
q5-54790064,False
q5-2032580593,False
q5-45080052,False
q5-2034690311,False
q5-1874880058,False
q5-15494865,False
q5-1507331466022,False
q5-2029740524,False
q5-1514714197393,False
q5-44910002,False
q5-37240003,False
