query-idProyecto,orig_total,gen_total,gen > rel* 1,gen > rel* 1.1,gen > rel* 1.2,gen > rel* 1.3 
q3-1506120736360,0,0,False,False,False,False
q3-1863001776,0,0,False,False,False,False
q3-1979381764,0,0,False,False,False,False
q3-1509101276171,0,0,False,False,False,False
q3-1863801180,0,0,False,False,False,False
q3-1798270110,0,0,False,False,False,False
q3-49820009,0,0,False,False,False,False
q3-2037700296,0,0,False,False,False,False
q3-13110044,0,0,False,False,False,False
q3-1513859099464,0,0,False,False,False,False
q3-1866151159,0,0,False,False,False,False
q3-26516131,0,0,False,False,False,False
q3-2031570293,0,0,False,False,False,False
q3-31550023,0,0,False,False,False,False
q3-2033510475,0,0,False,False,False,False
q3-1801090152,0,0,False,False,False,False
q3-10020069,0,0,False,False,False,False
q3-7900148,0,0,False,False,False,False
q3-7850035,0,0,False,False,False,False
q3-33837272,0,0,False,False,False,False
q3-44790049,0,0,False,False,False,False
q3-15494865,0,0,False,False,False,False
q3-1864391655,0,0,False,False,False,False
q3-1506327798456,0,0,False,False,False,False
q3-1878170062,0,0,False,False,False,False
q3-1856742156,0,0,False,False,False,False
q3-7940009,0,0,False,False,False,False
q3-38811205,0,0,False,False,False,False
q3-1506698186845,0,0,False,False,False,False
q3-1874870633,0,0,False,False,False,False
q3-1870191070,0,0,False,False,False,False
q3-1880550058,0,0,False,False,False,False
q3-1863190961,0,0,False,False,False,False
q3-1509048596058,0,0,False,False,False,False
q3-1871860092,0,0,False,False,False,False
q3-1506718306849,0,0,False,False,False,False
q3-1879130732,0,0,False,False,False,False
q3-2040670574,0,0,False,False,False,False
q3-1513294000230,0,0,False,False,False,False
q3-31880142,0,0,False,False,False,False
q3-45480028,0,0,False,False,False,False
q3-1506520146272,0,0,False,False,False,False
q3-1864352334,0,0,False,False,False,False
q3-1513300146349,0,0,False,False,False,False
q3-23453334,0,0,False,False,False,False
q3-1791510181,0,0,False,False,False,False
q3-7870062,0,0,False,False,False,False
q3-44820035,0,0,False,False,False,False
q3-1514937477531,0,0,False,False,False,False
q3-1513285930549,0,0,False,False,False,False
q3-13640374,0,0,False,False,False,False
q3-1513099967648,0,0,False,False,False,False
q3-44810013,0,0,False,False,False,False
q3-1509222190156,0,0,False,False,False,False
q3-10080001,0,0,False,False,False,False
q3-21830035,0,0,False,False,False,False
q3-46760032,0,0,False,False,False,False
q3-1863770846,0,0,False,False,False,False
q3-1863840499,0,0,False,False,False,False
q3-960052,0,0,False,False,False,False
q3-33300136,0,0,False,False,False,False
q3-26810127,0,0,False,False,False,False
q3-1803060473,0,0,False,False,False,False
q3-1978731214,0,0,False,False,False,False
q3-1798110730,0,0,False,False,False,False
q3-49410029,0,0,False,False,False,False
q3-1513286056694,0,0,False,False,False,False
q3-30535192,0,0,False,False,False,False
q3-1506496436725,0,0,False,False,False,False
q3-20800557,0,0,False,False,False,False
q3-42540099,0,0,False,False,False,False
q3-5990306,0,0,False,False,False,False
q3-2035450826,0,0,False,False,False,False
q3-1506233866939,0,0,False,False,False,False
q3-24730101,0,0,False,False,False,False
q3-2032580593,0,0,False,False,False,False
q3-2032670435,0,0,False,False,False,False
q3-9990372,0,0,False,False,False,False
q3-1509071446027,0,0,False,False,False,False
q3-41540098,0,0,False,False,False,False
q3-9990277,0,0,False,False,False,False
q3-5970369,0,0,False,False,False,False
q3-6780262,0,0,False,False,False,False
q3-1506185926105,0,0,False,False,False,False
q3-13060019,0,0,False,False,False,False
q3-1509225236083,0,0,False,False,False,False
q3-1506468388009,0,0,False,False,False,False
q3-45910071,0,0,False,False,False,False
q3-1509225326060,0,0,False,False,False,False
q3-5629499534213120,0,0,False,False,False,False
q3-27300077,0,0,False,False,False,False
q3-1876381512,0,0,False,False,False,False
q3-2121480195,0,0,False,False,False,False
q3-1506182446078,0,0,False,False,False,False
q3-43150053,0,0,False,False,False,False
q3-31490031,0,0,False,False,False,False
q3-1977701350,0,0,False,False,False,False
q3-1513301160107,0,0,False,False,False,False
q3-1978970753,0,0,False,False,False,False
q3-2033800542,0,0,False,False,False,False
q3-1799030407,0,0,False,False,False,False
q3-1856631193,0,0,False,False,False,False
q3-41440061,0,0,False,False,False,False
q3-1506687767399,0,0,False,False,False,False
q3-1513262600350,0,0,False,False,False,False
q3-25750002,0,0,False,False,False,False
q3-28741840,0,0,False,False,False,False
q3-33010046,0,0,False,False,False,False
q3-1984082076,0,0,False,False,False,False
q3-1506494716249,0,0,False,False,False,False
q3-1866091663,0,0,False,False,False,False
q3-2037440684,0,0,False,False,False,False
q3-25681244,0,0,False,False,False,False
q3-22160289,0,0,False,False,False,False
q3-4870393,0,0,False,False,False,False
q3-1512047992365,0,0,False,False,False,False
q3-31300098,0,0,False,False,False,False
q3-28741847,0,0,False,False,False,False
q3-41633751,0,0,False,False,False,False
q3-1792660262,0,0,False,False,False,False
q3-1861491397,0,0,False,False,False,False
q3-1799241845,0,0,False,False,False,False
q3-1289020003,0,0,False,False,False,False
q3-4870147,0,0,False,False,False,False
q3-41690023,0,0,False,False,False,False
q3-1798690265,0,0,False,False,False,False
q3-1863511591,0,0,False,False,False,False
q3-38600054,0,0,False,False,False,False
q3-1972891707,0,0,False,False,False,False
q3-51010011,0,0,False,False,False,False
q3-1506262577411,0,0,False,False,False,False
q3-2037450412,0,0,False,False,False,False
q3-1506263836970,0,0,False,False,False,False
q3-1987230683,0,0,False,False,False,False
q3-45910043,0,0,False,False,False,False
q3-1880470212,0,0,False,False,False,False
q3-1881290765,0,0,False,False,False,False
q3-1873910076,0,0,False,False,False,False
q3-1792860289,0,0,False,False,False,False
q3-1970362321,0,0,False,False,False,False
q3-1506723579943,0,0,False,False,False,False
q3-1512139198865,0,0,False,False,False,False
q3-1509216636214,0,0,False,False,False,False
q3-24850075,0,0,False,False,False,False
q3-45120017,0,0,False,False,False,False
q3-1506170306647,0,0,False,False,False,False
q3-1876820021,0,0,False,False,False,False
q3-1509206366098,0,0,False,False,False,False
q3-1602620223,0,0,False,False,False,False
q3-1876500061,0,0,False,False,False,False
q3-1506705799575,0,0,False,False,False,False
q3-1884020517,0,0,False,False,False,False
q3-39915836,0,0,False,False,False,False
q3-1987350089,0,0,False,False,False,False
q3-18160020,0,0,False,False,False,False
q3-1877191215,0,0,False,False,False,False
q3-3950047,0,0,False,False,False,False
q3-1883200014,0,0,False,False,False,False
q3-1981550739,0,0,False,False,False,False
q3-1873950073,0,0,False,False,False,False
q3-5970036,0,0,False,False,False,False
q3-4880162,0,0,False,False,False,False
q3-101739008,0,0,False,False,False,False
q3-24100062,0,0,False,False,False,False
q3-30360001,0,0,False,False,False,False
q3-31910042,0,0,False,False,False,False
q3-1506709907003,0,0,False,False,False,False
q3-22550037,0,0,False,False,False,False
q3-1860005,0,0,False,False,False,False
q3-1859902167,0,0,False,False,False,False
q3-2030610742,0,0,False,False,False,False
q3-1513277679247,0,0,False,False,False,False
q3-42620050,0,0,False,False,False,False
q3-1977980927,0,0,False,False,False,False
q3-1867112677,0,0,False,False,False,False
q3-1511938421091,0,0,False,False,False,False
q3-1872940093,0,0,False,False,False,False
q3-1877480006,0,0,False,False,False,False
q3-3970045,0,0,False,False,False,False
q3-43940048,0,0,False,False,False,False
q3-1506174547114,0,0,False,False,False,False
q3-1873751474,0,0,False,False,False,False
q3-1872920092,0,0,False,False,False,False
q3-6790061,0,0,False,False,False,False
q3-43530079,0,0,False,False,False,False
q3-1790329,0,0,False,False,False,False
q3-7850237,0,0,False,False,False,False
q3-1512112272297,0,0,False,False,False,False
q3-10020067,0,0,False,False,False,False
q3-14070010,0,0,False,False,False,False
q3-4840137,0,0,False,False,False,False
q3-13390013,0,0,False,False,False,False
q3-2038670395,0,0,False,False,False,False
q3-7880076,0,0,False,False,False,False
q3-1506169786800,0,0,False,False,False,False
q3-4890065,0,0,False,False,False,False
q3-21222755,0,0,False,False,False,False
q3-1509216206868,0,0,False,False,False,False
q3-1509198616064,0,0,False,False,False,False
q3-1882260020,0,0,False,False,False,False
q3-2980433,0,0,False,False,False,False
q3-44910002,0,0,False,False,False,False
q3-1506689377013,0,0,False,False,False,False
q3-1513303116253,0,0,False,False,False,False
q3-1790840019,0,0,False,False,False,False
q3-1583220983,0,0,False,False,False,False
q3-2040170691,0,0,False,False,False,False
q3-1506516536494,0,0,False,False,False,False
q3-1506270127591,0,0,False,False,False,False
q3-1507330976082,0,0,False,False,False,False
q3-1513578677014,0,0,False,False,False,False
q3-1800313,0,0,False,False,False,False
q3-1797076575,0,0,False,False,False,False
q3-43180071,0,0,False,False,False,False
q3-1880690593,0,0,False,False,False,False
q3-12120065,0,0,False,False,False,False
q3-1506500536338,0,0,False,False,False,False
q3-1875490331,0,0,False,False,False,False
q3-1878400640,0,0,False,False,False,False
q3-1506177197587,0,0,False,False,False,False
q4-33300161,0,0,False,False,False,False
q4-1880150100,0,0,False,False,False,False
q4-4850246,0,0,False,False,False,False
q4-108852928,0,0,False,False,False,False
q4-1506720256624,0,0,False,False,False,False
q4-41710041,0,0,False,False,False,False
q4-1506173567420,0,0,False,False,False,False
q4-900355,0,0,False,False,False,False
q4-6790035,0,0,False,False,False,False
q4-1983291765,0,0,False,False,False,False
q4-1506702147455,0,0,False,False,False,False
q4-1506527896539,0,0,False,False,False,False
q4-1505965666056,0,0,False,False,False,False
q4-1513309296134,0,0,False,False,False,False
q4-1792872524,0,0,False,False,False,False
q4-1792430554,0,0,False,False,False,False
q4-1511206652464,0,0,False,False,False,False
q4-80228724,0,0,False,False,False,False
q4-1513306729580,0,0,False,False,False,False
q4-1791430060,0,0,False,False,False,False
q4-1511852806633,0,0,False,False,False,False
q4-960053,0,0,False,False,False,False
q4-1509116128544,0,0,False,False,False,False
q4-1794535803,0,0,False,False,False,False
q4-1795050604,0,0,False,False,False,False
q4-1513295580981,0,0,False,False,False,False
q4-36490190,0,0,False,False,False,False
q4-1860885457,0,0,False,False,False,False
q4-22650009,0,0,False,False,False,False
q4-57800092,0,0,False,False,False,False
q4-3960083,0,0,False,False,False,False
q4-1780397,0,0,False,False,False,False
q4-11080014,0,0,False,False,False,False
q4-13140029,0,0,False,False,False,False
q4-10030057,0,0,False,False,False,False
q4-46050014,0,0,False,False,False,False
q4-2033310456,0,0,False,False,False,False
q4-47900022,0,0,False,False,False,False
q4-1509091185984,0,0,False,False,False,False
q4-1872820788,0,0,False,False,False,False
q4-2036600679,0,0,False,False,False,False
q4-49360018,0,0,False,False,False,False
q4-29615160,0,0,False,False,False,False
q4-1979411881,0,0,False,False,False,False
q4-1506719027198,0,0,False,False,False,False
q4-28580018,0,0,False,False,False,False
q4-1980860243,0,0,False,False,False,False
q4-1506124216461,0,0,False,False,False,False
q4-45980013,0,0,False,False,False,False
q4-1513295543997,0,0,False,False,False,False
q4-1513348288785,0,0,False,False,False,False
q4-47900019,0,0,False,False,False,False
q4-6770118,0,0,False,False,False,False
q4-1509048566297,0,0,False,False,False,False
q4-1511130070891,0,0,False,False,False,False
q4-48630068,0,0,False,False,False,False
q4-1863361136,0,0,False,False,False,False
q4-1511511836944,0,0,False,False,False,False
q4-1506243617617,0,0,False,False,False,False
q4-16525731,0,0,False,False,False,False
q4-1511132959000,0,0,False,False,False,False
q4-16040058,0,0,False,False,False,False
q4-1876470319,0,0,False,False,False,False
q4-2950070,0,0,False,False,False,False
q4-1790760391,0,0,False,False,False,False
q4-48730022,0,0,False,False,False,False
q4-31490011,0,0,False,False,False,False
q4-28660008,0,0,False,False,False,False
q4-44470115,0,0,False,False,False,False
q4-1793710433,0,0,False,False,False,False
q4-1506181276011,0,0,False,False,False,False
q4-47890074,0,2,True,True,True,True
q4-38600044,0,0,False,False,False,False
q4-37170087,0,0,False,False,False,False
q4-1867300198,0,0,False,False,False,False
q4-1791520423,0,0,False,False,False,False
q4-1863420972,0,0,False,False,False,False
q4-1511133102246,0,0,False,False,False,False
q4-1920002,0,0,False,False,False,False
q4-31930013,0,0,False,False,False,False
q4-1796142111,0,0,False,False,False,False
q4-1984120998,0,0,False,False,False,False
q4-37240003,0,0,False,False,False,False
q4-51010015,0,0,False,False,False,False
q4-1798250621,0,0,False,False,False,False
q4-49670063,0,0,False,False,False,False
q4-46290061,0,0,False,False,False,False
q4-1506500676261,0,0,False,False,False,False
q4-1802030357,0,0,False,False,False,False
q4-1859473908,0,0,False,False,False,False
q4-47560075,0,0,False,False,False,False
q4-1511120052369,0,0,False,False,False,False
q4-1506520226394,0,0,False,False,False,False
q4-42900016,0,0,False,False,False,False
q4-1508146756018,0,0,False,False,False,False
q4-1506183456116,0,0,False,False,False,False
q4-940125,0,0,False,False,False,False
q4-1790760297,0,0,False,False,False,False
q4-1506508636412,0,0,False,False,False,False
q4-1797540044,0,0,False,False,False,False
q4-1864280925,0,0,False,False,False,False
q4-1875390063,0,0,False,False,False,False
q4-5980371,0,0,False,False,False,False
q4-1505960736188,0,0,False,False,False,False
q4-38901168,0,0,False,False,False,False
q4-930029,0,0,False,False,False,False
q4-1514714197393,0,0,False,False,False,False
q4-1984351074,0,0,False,False,False,False
q4-15580006,0,0,False,False,False,False
q4-48360102,0,0,False,False,False,False
q4-1513291679722,0,0,False,False,False,False
q4-39810013,0,0,False,False,False,False
q4-1506177516607,0,0,False,False,False,False
q4-1506700426462,0,0,False,False,False,False
q4-1860774854,0,0,False,False,False,False
q4-35820134,0,0,False,False,False,False
q4-1857631417,0,0,False,False,False,False
q4-25580019,0,0,False,False,False,False
q4-1505909746847,0,0,False,False,False,False
q4-1880340042,0,0,False,False,False,False
q4-1800063,0,0,False,False,False,False
q4-1984191059,0,0,False,False,False,False
q4-54640078,0,0,False,False,False,False
q4-2036030534,0,0,False,False,False,False
q4-1509228726199,0,0,False,False,False,False
q4-1506262537775,0,0,False,False,False,False
q4-1908860284,0,0,False,False,False,False
q4-1875790634,0,0,False,False,False,False
q4-33815269,0,0,False,False,False,False
q4-45430020,0,0,False,False,False,False
q4-15070006,0,0,False,False,False,False
q4-1513290166294,0,0,False,False,False,False
q4-1966791433,0,0,False,False,False,False
q4-1513279968806,0,0,False,False,False,False
q4-7900429,0,0,False,False,False,False
q4-31910057,0,0,False,False,False,False
q4-1984430497,0,0,False,False,False,False
q4-2033450476,0,0,False,False,False,False
q4-1793550727,0,0,False,False,False,False
q4-2031660564,0,0,False,False,False,False
q4-23742836,0,0,False,False,False,False
q4-1994840013,0,0,False,False,False,False
q4-1506491596226,0,0,False,False,False,False
q4-1857791233,0,0,False,False,False,False
q4-14690018,0,0,False,False,False,False
q4-1506180576132,0,0,False,False,False,False
q4-1859802304,0,0,False,False,False,False
q4-1860384777,0,0,False,False,False,False
q4-10650227,0,0,False,False,False,False
q4-1512501290024,0,0,False,False,False,False
q4-2980123,0,0,False,False,False,False
q4-36370055,0,0,False,False,False,False
q4-1513301279844,0,0,False,False,False,False
q4-1506522536093,0,0,False,False,False,False
q4-2034580327,0,0,False,False,False,False
q4-5961640,0,0,False,False,False,False
q4-1513981047985,0,0,False,False,False,False
q4-40790007,0,0,False,False,False,False
q4-37060037,0,0,False,False,False,False
q4-10480124,0,0,False,False,False,False
q4-1971931894,0,0,False,False,False,False
q4-5961559,0,0,False,False,False,False
q4-1513384817120,0,0,False,False,False,False
q4-19864323,0,0,False,False,False,False
q4-42800007,0,0,False,False,False,False
q4-25620005,0,0,False,False,False,False
q4-1511268306814,0,0,False,False,False,False
q4-27020002,0,0,False,False,False,False
q4-25990034,0,0,False,False,False,False
q4-39060023,0,0,False,False,False,False
q4-1860904624,0,0,False,False,False,False
q4-29430033,0,0,False,False,False,False
q4-1506704457092,0,0,False,False,False,False
q4-10030449,0,0,False,False,False,False
q4-970010,0,0,False,False,False,False
q4-1975270594,0,0,False,False,False,False
q4-1512048452131,0,0,False,False,False,False
q4-1883161351,0,0,False,False,False,False
q4-33300138,0,0,False,False,False,False
q4-1795540309,0,0,False,False,False,False
q4-1880280026,0,0,False,False,False,False
q4-10860006,0,0,False,False,False,False
q4-1976211510,0,0,False,False,False,False
q4-1877742151,0,0,False,False,False,False
q4-1506171966657,0,0,False,False,False,False
q4-1967792474,0,0,False,False,False,False
q4-47910028,0,0,False,False,False,False
q4-26760084,0,0,False,False,False,False
q4-1511513788902,0,0,False,False,False,False
q4-42050109,0,0,False,False,False,False
q4-1982620835,0,0,False,False,False,False
q4-1859473956,0,0,False,False,False,False
q4-6820070,0,0,False,False,False,False
q4-52936492,0,0,False,False,False,False
q4-35380045,0,0,False,False,False,False
q4-7870349,0,0,False,False,False,False
q4-47500058,0,0,False,False,False,False
q4-1506164777212,0,0,False,False,False,False
q4-2033800529,0,0,False,False,False,False
q4-34530049,0,0,False,False,False,False
q4-1797370124,0,0,False,False,False,False
q4-1878800409,0,0,False,False,False,False
q4-19100171,0,0,False,False,False,False
q4-1509202436664,0,0,False,False,False,False
q4-1794850186,0,0,False,False,False,False
q4-1791991074,0,0,False,False,False,False
q4-1867031436,0,0,False,False,False,False
q4-41620016,0,0,False,False,False,False
q4-2028910764,0,0,False,False,False,False
q4-970037,0,0,False,False,False,False
q4-1506500486191,0,0,False,False,False,False
q4-12170495,0,0,False,False,False,False
q4-1986220805,0,0,False,False,False,False
q4-1344240419,0,0,False,False,False,False
q4-6780442,0,0,False,False,False,False
q4-10080019,0,0,False,False,False,False
q4-4870151,0,0,False,False,False,False
q4-33160018,0,0,False,False,False,False
q4-1795631360,0,0,False,False,False,False
q4-13060029,0,0,False,False,False,False
q4-20120054,0,0,False,False,False,False
q4-1980421227,0,0,False,False,False,False
q4-41070083,0,0,False,False,False,False
q4-1512146326692,0,0,False,False,False,False
q4-1892890187,0,0,False,False,False,False
q4-37170074,0,0,False,False,False,False
q4-50570116,0,0,False,False,False,False
q4-38080036,0,0,False,False,False,False
q4-48650045,0,0,False,False,False,False
q4-1511090432995,0,0,False,False,False,False
q4-11020029,0,0,False,False,False,False
q4-1984530276,0,0,False,False,False,False
q4-1513283878109,0,0,False,False,False,False
q4-1869242377,0,0,False,False,False,False
q4-1506679866479,0,0,False,False,False,False
q4-43960038,0,0,False,False,False,False
q4-1506746547444,0,0,False,False,False,False
q4-21060100,0,0,False,False,False,False
q4-1514687915979,0,0,False,False,False,False
q4-1856830886,0,0,False,False,False,False
q4-2034690276,0,0,False,False,False,False
q4-1513119852308,0,0,False,False,False,False
q4-31950024,0,0,False,False,False,False
q4-7870148,0,0,False,False,False,False
q4-47170006,0,0,False,False,False,False
q4-10030317,0,0,False,False,False,False
q4-1506595388227,0,0,False,False,False,False
q4-48300011,0,0,False,False,False,False
q4-18080084,0,0,False,False,False,False
q4-1873970039,0,0,False,False,False,False
q4-1507314506037,0,0,False,False,False,False
q4-1506105848055,0,0,False,False,False,False
q4-1513274616668,0,0,False,False,False,False
q4-13290027,0,0,False,False,False,False
q4-1871940464,0,0,False,False,False,False
q4-1984490326,0,0,False,False,False,False
q4-1971742352,0,0,False,False,False,False
q4-45390054,0,0,False,False,False,False
q4-1506518536320,0,0,False,False,False,False
q4-45080052,0,0,False,False,False,False
q4-41880043,0,0,False,False,False,False
q4-1875450886,0,0,False,False,False,False
q4-1513557166296,0,0,False,False,False,False
q4-4860318,0,0,False,False,False,False
q4-48700022,0,0,False,False,False,False
q4-1506758346840,0,0,False,False,False,False
q4-1506176517200,0,0,False,False,False,False
q4-1881481690,0,0,False,False,False,False
q4-12010013,0,0,False,False,False,False
q4-16525743,0,0,False,False,False,False
q4-1509046426223,0,0,False,False,False,False
q4-5990049,0,0,False,False,False,False
q4-1795110502,0,0,False,False,False,False
q4-30640057,0,0,False,False,False,False
q4-1513459213909,0,0,False,False,False,False
q4-2980312,0,0,False,False,False,False
q4-1880250571,0,0,False,False,False,False
q4-12050060,0,0,False,False,False,False
q4-1513293761181,0,0,False,False,False,False
q4-1509058586044,0,0,False,False,False,False
q4-41390043,0,0,False,False,False,False
q4-6780354,0,0,False,False,False,False
q4-11730003,0,0,False,False,False,False
q4-1511529536930,0,0,False,False,False,False
q4-1509186659273,0,0,False,False,False,False
q4-1780450,0,0,False,False,False,False
q4-1506181556054,0,0,False,False,False,False
q4-11040003,0,0,False,False,False,False
q4-114736093,0,0,False,False,False,False
q4-900109,0,0,False,False,False,False
q4-1881080475,0,0,False,False,False,False
q4-17270432,0,0,False,False,False,False
q4-43430045,0,0,False,False,False,False
q4-1506714186849,0,0,False,False,False,False
q4-1984120994,0,0,False,False,False,False
q4-1354020033,0,0,False,False,False,False
q4-1795701151,0,0,False,False,False,False
q4-1861380672,0,0,False,False,False,False
q4-960008,0,0,False,False,False,False
q4-1513289611811,0,0,False,False,False,False
q4-2035290953,0,0,False,False,False,False
q4-44790048,0,0,False,False,False,False
q4-45970008,0,0,False,False,False,False
q4-1506498896742,0,0,False,False,False,False
q4-1507328996013,0,0,False,False,False,False
q4-36750034,0,0,False,False,False,False
q4-1506250646045,0,0,False,False,False,False
q4-1790327,0,0,False,False,False,False
q4-1511116401271,0,0,False,False,False,False
q4-9990133,0,0,False,False,False,False
q4-15690045,0,0,False,False,False,False
q4-26624051,0,0,False,False,False,False
q4-1509236857869,0,0,False,False,False,False
q4-32750019,0,0,False,False,False,False
q4-1854901091,0,0,False,False,False,False
q4-49760013,0,0,False,False,False,False
q4-1791770031,0,0,False,False,False,False
q4-1880510025,0,0,False,False,False,False
q4-1505966436127,0,0,False,False,False,False
q4-1506165697032,0,0,False,False,False,False
q4-7970036,0,0,False,False,False,False
q4-1857950630,0,0,False,False,False,False
q4-19218689,0,0,False,False,False,False
q4-1872970336,0,0,False,False,False,False
q4-1511123948820,0,0,False,False,False,False
q4-1859762138,0,0,False,False,False,False
q4-1506246637336,0,0,False,False,False,False
q4-1506579390704,0,0,False,False,False,False
q4-7890257,0,0,False,False,False,False
q4-1874880058,0,0,False,False,False,False
q4-1513563257121,0,0,False,False,False,False
q4-22160299,0,0,False,False,False,False
q4-50100001,0,0,False,False,False,False
q4-45910060,0,0,False,False,False,False
q4-1505883556465,0,0,False,False,False,False
q4-1880050091,0,0,False,False,False,False
q4-2030610754,0,0,False,False,False,False
q4-7860331,0,0,False,False,False,False
q4-40400037,0,0,False,False,False,False
q4-24100060,0,0,False,False,False,False
q4-21710068,0,0,False,False,False,False
q4-48360095,0,0,False,False,False,False
q4-40300032,0,0,False,False,False,False
q4-15030014,0,0,False,False,False,False
q4-1797140185,0,0,False,False,False,False
q4-1881171177,0,0,False,False,False,False
q4-1798591304,0,0,False,False,False,False
q4-2980114,0,0,False,False,False,False
q4-11000273,0,0,False,False,False,False
q4-44530206,0,0,False,False,False,False
q4-1875660022,0,0,False,False,False,False
q4-49730012,0,0,False,False,False,False
q4-7990036,0,0,False,False,False,False
q4-1872850093,0,0,False,False,False,False
q4-1862771155,0,0,False,False,False,False
q4-36220860,0,0,False,False,False,False
q4-1879690737,0,0,False,False,False,False
q4-4910009,0,0,False,False,False,False
q4-1514954969139,0,0,False,False,False,False
q4-23772782,0,0,False,False,False,False
q4-46063809,0,0,False,False,False,False
q4-2035560557,0,0,False,False,False,False
q4-2038100445,0,0,False,False,False,False
q4-15080003,0,0,False,False,False,False
q4-1505921486454,0,0,False,False,False,False
q4-2040080898,0,0,False,False,False,False
q4-1513561558362,0,0,False,False,False,False
q4-2113680806,0,0,False,False,False,False
q4-1879360037,0,0,False,False,False,False
q4-11730002,0,0,False,False,False,False
q4-2039510201,0,0,False,False,False,False
q4-1876700603,0,0,False,False,False,False
q4-1910013,0,0,False,False,False,False
q4-1506498856950,0,0,False,False,False,False
q4-1875720049,0,0,False,False,False,False
q4-1795130498,0,0,False,False,False,False
q4-1794420354,0,0,False,False,False,False
q4-1980780624,0,0,False,False,False,False
q4-1881040074,0,0,False,False,False,False
q4-48640041,0,0,False,False,False,False
q4-27050576,0,0,False,False,False,False
q4-18491491,0,0,False,False,False,False
q4-1513849917268,0,0,False,False,False,False
q4-1974701347,0,0,False,False,False,False
q4-1509225995986,0,0,False,False,False,False
q4-1506170426686,0,0,False,False,False,False
q4-1513373336060,0,0,False,False,False,False
q4-1509234856027,0,0,False,False,False,False
q4-48460045,0,0,False,False,False,False
q4-7890332,0,0,False,False,False,False
q4-1355480252,0,0,False,False,False,False
q4-1506489676263,0,0,False,False,False,False
q4-1506516387044,0,0,False,False,False,False
q4-1974740029,0,0,False,False,False,False
q4-1862731271,0,0,False,False,False,False
q4-1509223416274,0,0,False,False,False,False
q4-1512474326119,0,0,False,False,False,False
q4-1798701026,0,0,False,False,False,False
q4-50070021,0,0,False,False,False,False
q4-7870283,0,0,False,False,False,False
q4-1797440305,0,0,False,False,False,False
q4-1512241909464,0,0,False,False,False,False
q4-1874780064,0,0,False,False,False,False
q4-38901173,0,0,False,False,False,False
q4-46690006,0,0,False,False,False,False
q4-1801335796,0,0,False,False,False,False
q4-1976680008,0,0,False,False,False,False
q4-31310263,0,0,False,False,False,False
q4-1506491716214,0,0,False,False,False,False
q4-1874920404,0,0,False,False,False,False
q4-1506736110671,0,0,False,False,False,False
q4-7850125,0,0,False,False,False,False
q4-1799050257,0,0,False,False,False,False
q4-1872970055,0,0,False,False,False,False
q4-1856951538,0,0,False,False,False,False
q4-41900048,0,0,False,False,False,False
q4-1793641151,0,0,False,False,False,False
q4-25520085,0,0,False,False,False,False
q4-2031730576,0,0,False,False,False,False
q4-48230034,0,0,False,False,False,False
q4-26670028,0,0,False,False,False,False
q4-1974821778,0,0,False,False,False,False
q4-2035290917,0,0,False,False,False,False
q4-16841286,0,0,False,False,False,False
q4-1973531692,0,0,False,False,False,False
q4-1513339550799,0,0,False,False,False,False
q4-1506715242238,0,0,False,False,False,False
q4-1799050241,0,0,False,False,False,False
q4-1509194426245,0,0,False,False,False,False
q4-67170018,0,0,False,False,False,False
q4-42290176,0,0,False,False,False,False
q4-1795210073,0,0,False,False,False,False
q4-1882540294,0,0,False,False,False,False
q4-30290047,0,0,False,False,False,False
q4-41633754,0,0,False,False,False,False
q4-1867011311,0,0,False,False,False,False
q4-1511610134576,0,0,False,False,False,False
q4-1800060197,0,0,False,False,False,False
q4-46353547,0,0,False,False,False,False
q4-1798210422,0,0,False,False,False,False
q4-19774293,0,0,False,False,False,False
q4-2970351,0,0,False,False,False,False
q4-1506504496560,0,0,False,False,False,False
q4-4850361,0,0,False,False,False,False
q4-6780096,0,0,False,False,False,False
q4-1505799056444,0,0,False,False,False,False
q4-49690048,0,0,False,False,False,False
q4-1506496856505,0,0,False,False,False,False
q4-1506520636519,0,0,False,False,False,False
q4-1511799046773,0,0,False,False,False,False
q4-1865041244,0,0,False,False,False,False
q4-1505959776000,0,0,False,False,False,False
q4-1790700096,0,0,False,False,False,False
q4-1506269298769,0,0,False,False,False,False
q4-49770027,0,0,False,False,False,False
q4-31290055,0,0,False,False,False,False
q4-2034690311,0,0,False,False,False,False
q4-14110061,0,0,False,False,False,False
q4-1513297331081,0,0,False,False,False,False
q4-1793840017,0,0,False,False,False,False
q4-1855791754,0,0,False,False,False,False
q4-1506524266334,0,0,False,False,False,False
q4-1861351166,0,0,False,False,False,False
q4-1513507757267,0,0,False,False,False,False
q4-1793500330,0,0,False,False,False,False
q4-24100035,0,0,False,False,False,False
q4-1866211423,0,0,False,False,False,False
q4-1513275902059,0,0,False,False,False,False
q4-1859812033,0,0,False,False,False,False
q4-20900009,0,0,False,False,False,False
q4-1971910094,0,0,False,False,False,False
q4-1506716146657,0,0,False,False,False,False
q4-1862920424,0,0,False,False,False,False
q4-1957730070,0,0,False,False,False,False
q4-1506502576993,0,0,False,False,False,False
q4-49760009,0,0,False,False,False,False
q4-13220034,0,0,False,False,False,False
q4-1509198626591,0,0,False,False,False,False
q4-1866061568,0,0,False,False,False,False
q4-15690043,0,0,False,False,False,False
q4-1512259347596,0,0,False,False,False,False
q4-1506185986057,0,0,False,False,False,False
q4-6910101,0,0,False,False,False,False
